"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
37791391,Photo,"Alectoris chukar",Chukar,,"John Doty",5/28/2013,2013,5,28,900,"United States",US-OR-055,Oregon,Sherman,"Mack's Canyon Campground",45.3877,-120.8723,,Unknown,,Unspecified,,,,,,,,S19506589,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/MjQ2OTI5",987,1480,"https://macaulaylibrary.org/asset/37791391","https://ebird.org/view/checklist/S19506589","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37791381,Photo,"Alectoris chukar",Chukar,,"John Doty",5/28/2013,2013,5,28,900,"United States",US-OR-055,Oregon,Sherman,"Mack's Canyon Campground",45.3877,-120.8723,,Unknown,,Unspecified,,,,,,,,S19506589,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/MjQ2OTI5",864,1297,"https://macaulaylibrary.org/asset/37791381","https://ebird.org/view/checklist/S19506589","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37791301,Photo,"Alectoris chukar",Chukar,,"John Doty",6/14/2012,2012,6,14,800,"United States",US-OR-055,Oregon,Sherman,"Mack's Canyon Campground",45.3877,-120.8723,,Unknown,,Unspecified,,,,,,,,S18979546,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,2.0,1,committed,,"https://ebird.org/profile/MjQ2OTI5",1344,2015,"https://macaulaylibrary.org/asset/37791301","https://ebird.org/view/checklist/S18979546","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37791291,Photo,"Alectoris chukar",Chukar,,"John Doty",6/14/2012,2012,6,14,800,"United States",US-OR-055,Oregon,Sherman,"Mack's Canyon Campground",45.3877,-120.8723,,Unknown,,Unspecified,,,,,,,,S18979546,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,2.0,1,committed,,"https://ebird.org/profile/MjQ2OTI5",929,1300,"https://macaulaylibrary.org/asset/37791291","https://ebird.org/view/checklist/S18979546","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37712421,Photo,"Alectoris chukar",Chukar,,"Brooke Miller",4/19/2016,2016,4,19,1115,"United States",US-CO-077,Colorado,Mesa,"Cameo & Coal Canyon",39.155,-108.3274,,Unknown,,Unspecified,,,,,,,,S29072266,,,,,"one seen well and a couple of others heard.",,,,"Alectoris chukar",chukar,Species,1202.0,,,1.0,1,committed,,"https://ebird.org/profile/MTY4MDc2",2488,2842,"https://macaulaylibrary.org/asset/37712421","https://ebird.org/view/checklist/S29072266","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37712411,Photo,"Alectoris chukar",Chukar,,"Brooke Miller",4/19/2016,2016,4,19,1115,"United States",US-CO-077,Colorado,Mesa,"Cameo & Coal Canyon",39.155,-108.3274,,Unknown,,Unspecified,,,,,,,,S29072266,,,,,"one seen well and a couple of others heard.",,,,"Alectoris chukar",chukar,Species,1202.0,,,1.0,1,committed,,"https://ebird.org/profile/MTY4MDc2",1960,1702,"https://macaulaylibrary.org/asset/37712411","https://ebird.org/view/checklist/S29072266","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37678501,Photo,"Alectoris chukar",Chukar,,"Felipe Espinoza",3/31/2008,2008,3,31,744,"United States",US-HI-009,Hawaii,Maui,haleakala,20.7102,-156.253,,Unknown,,Unspecified,,,,,,,,S32098208,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/ODEzODQ4",1200,1600,"https://macaulaylibrary.org/asset/37678501","https://ebird.org/view/checklist/S32098208","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37678441,Photo,"Alectoris chukar",Chukar,,"Felipe Espinoza",3/31/2008,2008,3,31,744,"United States",US-HI-009,Hawaii,Maui,haleakala,20.7102,-156.253,,Unknown,,Unspecified,,,,,,,,S32098208,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/ODEzODQ4",1200,1600,"https://macaulaylibrary.org/asset/37678441","https://ebird.org/view/checklist/S32098208","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37602011,Photo,"Alectoris chukar",Chukar,,"Daniel Melamed",10/13/2016,2016,10,13,1201,Israel,IL-D,HaDarom,,"Yeruham Lake פארק אגם ירוחם",30.988,34.8997,,Unknown,,Unspecified,,,,,,,,S32085157,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/NDUyMjU0",2216,3324,"https://macaulaylibrary.org/asset/37602011","https://ebird.org/view/checklist/S32085157","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37566561,Photo,"Alectoris chukar",Chukar,,"Mike Sanders",10/14/2016,2016,10,14,907,"United States",US-CA-027,California,Inyo,"Tollhouse Spring",37.2434,-118.1936,,Unknown,,Unspecified,,,,,,,,S32039564,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/MTc4MDEx",617,926,"https://macaulaylibrary.org/asset/37566561","https://ebird.org/view/checklist/S32039564","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37446441,Photo,"Alectoris chukar",Chukar,,"Brenton Reyner",4/14/2014,2014,4,14,1215,"United States",US-UT-035,Utah,"Salt Lake","Lee Kay Ponds",40.7397,-112.0437,,Adult,,Unspecified,,,,,,,,S17893042,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/MzU4NzEx",3456,4608,"https://macaulaylibrary.org/asset/37446441","https://ebird.org/view/checklist/S17893042","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37431821,Photo,"Alectoris chukar",Chukar,,"Charles Gates",7/13/2014,2014,7,13,700,"United States",US-OR-031,Oregon,Jefferson,"Lk Billy Chinook Metolius Arm NW of 3 Rivers",44.5972,-121.3987,,Unknown,,Unspecified,,,,,,,,S19090791,,,,,"About 10 adults with young.  Photos taken.",,,,"Alectoris chukar",chukar,Species,1214.0,,,4.0,2,committed,,"https://ebird.org/profile/MzMzMDIz",3456,5184,"https://macaulaylibrary.org/asset/37431821","https://ebird.org/view/checklist/S19090791","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37431811,Photo,"Alectoris chukar",Chukar,,"Charles Gates",7/13/2014,2014,7,13,700,"United States",US-OR-031,Oregon,Jefferson,"Lk Billy Chinook Metolius Arm NW of 3 Rivers",44.5972,-121.3987,,Unknown,,Unspecified,,,,,,,,S19090791,,,,,"About 10 adults with young.  Photos taken.",,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/MzMzMDIz",3456,5184,"https://macaulaylibrary.org/asset/37431811","https://ebird.org/view/checklist/S19090791","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37431791,Photo,"Alectoris chukar",Chukar,,"Charles Gates",7/13/2014,2014,7,13,700,"United States",US-OR-031,Oregon,Jefferson,"Lk Billy Chinook Metolius Arm NW of 3 Rivers",44.5972,-121.3987,,Unknown,,Unspecified,,,,,,,,S19090791,,,,,"About 10 adults with young.  Photos taken.",,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/MzMzMDIz",3456,5184,"https://macaulaylibrary.org/asset/37431791","https://ebird.org/view/checklist/S19090791","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37431671,Photo,"Alectoris chukar",Chukar,,"Charles Gates",7/13/2014,2014,7,13,745,"United States",US-OR-031,Oregon,Jefferson,"Lk Billy Chinook Metolius Arm West end",44.5972,-121.43,,Unknown,,Unspecified,,,,,,,,S19090823,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,1.0,1,committed,,"https://ebird.org/profile/MzMzMDIz",3456,5184,"https://macaulaylibrary.org/asset/37431671","https://ebird.org/view/checklist/S19090823","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37431661,Photo,"Alectoris chukar",Chukar,,"Charles Gates",7/13/2014,2014,7,13,745,"United States",US-OR-031,Oregon,Jefferson,"Lk Billy Chinook Metolius Arm West end",44.5972,-121.43,,Unknown,,Unspecified,,,,,,,,S19090823,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,3.5,2,committed,,"https://ebird.org/profile/MzMzMDIz",3456,5184,"https://macaulaylibrary.org/asset/37431661","https://ebird.org/view/checklist/S19090823","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37431541,Photo,"Alectoris chukar",Chukar,,"Charles Gates",7/13/2014,2014,7,13,745,"United States",US-OR-031,Oregon,Jefferson,"Lk Billy Chinook Metolius Arm West end",44.5972,-121.43,,Unknown,,Unspecified,,,,,,,,S19090823,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,2.0,1,committed,,"https://ebird.org/profile/MzMzMDIz",3456,5184,"https://macaulaylibrary.org/asset/37431541","https://ebird.org/view/checklist/S19090823","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37066721,Photo,"Alectoris chukar",Chukar,,"Dustin Johnston",9/5/2009,2009,9,5,1345,"United States",US-HI-009,Hawaii,Maui,"Leleiwi Overlook (Near)",20.7424,-156.2335,,Unknown,,Unspecified,,,,,,,,S5322307,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,4.0,2,committed,,"https://ebird.org/profile/MTkxNzgw",2448,3264,"https://macaulaylibrary.org/asset/37066721","https://ebird.org/view/checklist/S5322307","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37046551,Photo,"Alectoris chukar",Chukar,,"Ed Thomas",10/2/2016,2016,10,2,645,"United States",US-CA-029,California,Kern,"Galileo Hill--Silver Saddle Ranch and Club",35.219,-117.758,,Unknown,,Unspecified,,,,,,,,S31966325,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,4.333333333333333,3,committed,,"https://ebird.org/profile/MTA1MjQ0",743,800,"https://macaulaylibrary.org/asset/37046551","https://ebird.org/view/checklist/S31966325","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37046511,Photo,"Alectoris chukar",Chukar,,"Ed Thomas",10/2/2016,2016,10,2,645,"United States",US-CA-029,California,Kern,"Galileo Hill--Silver Saddle Ranch and Club",35.219,-117.758,,Unknown,,Unspecified,,,,,,,,S31966325,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,4.666666666666667,3,committed,,"https://ebird.org/profile/MTA1MjQ0",1087,800,"https://macaulaylibrary.org/asset/37046511","https://ebird.org/view/checklist/S31966325","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37046491,Photo,"Alectoris chukar",Chukar,,"Ed Thomas",10/2/2016,2016,10,2,645,"United States",US-CA-029,California,Kern,"Galileo Hill--Silver Saddle Ranch and Club",35.219,-117.758,,Unknown,,Unspecified,,,,,,,,S31966325,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,4.333333333333333,3,committed,,"https://ebird.org/profile/MTA1MjQ0",857,800,"https://macaulaylibrary.org/asset/37046491","https://ebird.org/view/checklist/S31966325","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
37046451,Photo,"Alectoris chukar",Chukar,,"Ed Thomas",10/2/2016,2016,10,2,645,"United States",US-CA-029,California,Kern,"Galileo Hill--Silver Saddle Ranch and Club",35.219,-117.758,,Unknown,,Unspecified,,,,,,,,S31966325,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,4.333333333333333,3,committed,,"https://ebird.org/profile/MTA1MjQ0",891,800,"https://macaulaylibrary.org/asset/37046451","https://ebird.org/view/checklist/S31966325","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36989381,Photo,"Alectoris chukar",Chukar,,"Evan Rasmussen",9/23/2016,2016,9,23,1844,"United States",US-UT-011,Utah,Davis,"Antelope Island SP--Antelope Island (island only)",40.956,-112.2041,,Unknown,,Unspecified,,,,,,,,S31953473,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,4.0,2,committed,,,1600,2404,"https://macaulaylibrary.org/asset/36989381","https://ebird.org/view/checklist/S31953473","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36968281,Photo,"Alectoris chukar",Chukar,,"Greg Gillson",5/27/2013,2013,5,27,1021,"United States",US-OR-055,Oregon,Sherman,"Starvation Lane",45.5068,-120.5336,,Unknown,,Unspecified,,,,,,,,S14290881,,,,Chukar,,,,,"Alectoris chukar",chukar,Species,1202.0,,,4.0,2,committed,,"https://ebird.org/profile/MjI5OTEz",909,1200,"https://macaulaylibrary.org/asset/36968281","https://ebird.org/view/checklist/S14290881","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36968271,Photo,"Alectoris chukar",Chukar,,"Greg Gillson",5/27/2013,2013,5,27,1021,"United States",US-OR-055,Oregon,Sherman,"Starvation Lane",45.5068,-120.5336,,Unknown,,Unspecified,,,,,,,,S14290881,,,,Chukar,,,,,"Alectoris chukar",chukar,Species,1202.0,,,4.0,2,committed,,"https://ebird.org/profile/MjI5OTEz",843,1200,"https://macaulaylibrary.org/asset/36968271","https://ebird.org/view/checklist/S14290881","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36949621,Photo,"Alectoris chukar",Chukar,,"Noah Strycker",4/9/2016,2016,4,9,1205,"United States",US-OR-025,Oregon,Harney,"Hwy. 205 (Catlow Valley Rd.)--Section heading east through canyon to Fields-Denio Rd.",42.3584,-118.8637,,Unknown,,Unspecified,,,,,,,,S28847999,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/MjM2NDMw",800,1200,"https://macaulaylibrary.org/asset/36949621","https://ebird.org/view/checklist/S28847999","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36846671,Photo,"Alectoris chukar",Chukar,,"Leah Waldner",10/6/2016,2016,10,6,1633,"United States",US-UT-047,Utah,Uintah,"40.5621x-109.4111 - Brush Creek North",40.5621,-109.4111,,Unknown,,Unspecified,,,,,,,,S31925610,,,,,"Small group of Chukar foraging in field near the road. Most likely farm raised birds? They didn't flush when approached, but froze in place and hunkered  down in the grass.",,,,"Alectoris chukar",chukar,Species,1202.0,,,1.0,2,committed,,"https://ebird.org/profile/MTgwODg3",1536,2048,"https://macaulaylibrary.org/asset/36846671","https://ebird.org/view/checklist/S31925610","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36846661,Photo,"Alectoris chukar",Chukar,,"Leah Waldner",10/6/2016,2016,10,6,1633,"United States",US-UT-047,Utah,Uintah,"40.5621x-109.4111 - Brush Creek North",40.5621,-109.4111,,Unknown,,Unspecified,,,,,,,,S31925610,,,,,"Small group of Chukar foraging in field near the road. Most likely farm raised birds? They didn't flush when approached, but froze in place and hunkered  down in the grass.",,,,"Alectoris chukar",chukar,Species,1202.0,,,1.0,2,committed,,"https://ebird.org/profile/MTgwODg3",1536,2048,"https://macaulaylibrary.org/asset/36846661","https://ebird.org/view/checklist/S31925610","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36846651,Photo,"Alectoris chukar",Chukar,,"Leah Waldner",10/6/2016,2016,10,6,1633,"United States",US-UT-047,Utah,Uintah,"40.5621x-109.4111 - Brush Creek North",40.5621,-109.4111,,Unknown,,Unspecified,,,,,,,,S31925610,,,,,"Small group of Chukar foraging in field near the road. Most likely farm raised birds? They didn't flush when approached, but froze in place and hunkered  down in the grass.",,,,"Alectoris chukar",chukar,Species,1202.0,,,1.0,2,committed,,"https://ebird.org/profile/MTgwODg3",1536,2048,"https://macaulaylibrary.org/asset/36846651","https://ebird.org/view/checklist/S31925610","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36680581,Photo,"Alectoris chukar",Chukar,,"Bob Zaremba",4/23/2008,2008,4,23,0,"United States",US-CO-077,Colorado,Mesa,"Cameo & Coal Canyon",39.155,-108.3274,,Unknown,,Unspecified,,,,,,,,S31892069,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,4.5,2,committed,,"https://ebird.org/profile/NTc2NDk",610,885,"https://macaulaylibrary.org/asset/36680581","https://ebird.org/view/checklist/S31892069","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36678821,Photo,"Alectoris chukar",Chukar,,"Kelly Krechmer",9/13/2014,2014,9,13,915,"United States",US-OR-031,Oregon,Jefferson,"The Cove Palisades SP",44.554,-121.276,,Unknown,,Unspecified,,,,,,,,S19823822,,,,"Adult and fledgling","Parents with babies",,,,"Alectoris chukar",chukar,Species,1202.0,,,3.0,1,committed,,"https://ebird.org/profile/MzM2MjA2",3264,2448,"https://macaulaylibrary.org/asset/36678821","https://ebird.org/view/checklist/S19823822","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36488111,Photo,"Alectoris chukar",Chukar,,"Howard Morrison",4/17/2015,2015,4,17,1100,"United States",US-UT-011,Utah,Davis,"Antelope Island SP--Antelope Island (island only)",40.956,-112.2041,,Unknown,,Unspecified,,,,,,,,S24127280,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,4.0,2,committed,,,1803,2506,"https://macaulaylibrary.org/asset/36488111","https://ebird.org/view/checklist/S24127280","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36462221,Photo,"Alectoris chukar",Chukar,,"Doug Niwa",10/1/2016,2016,10,1,1035,"United States",US-OR-031,Oregon,Jefferson,"Lower Dry Creek Rd., Deschutes River, OR",44.7866,-121.1948,,Unknown,,Unspecified,,,,,,,,S31846731,,,,,"Saw 3 groups: 14, 8, 20 (probably an undercount by 50% for each group)",,,,"Alectoris chukar",chukar,Species,1202.0,,,2.0,1,committed,,"https://ebird.org/profile/MjA5NDU2",2752,4896,"https://macaulaylibrary.org/asset/36462221","https://ebird.org/view/checklist/S31846731","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36381501,Photo,"Alectoris chukar",Chukar,,"Danielle Plumer",6/13/2012,2012,6,13,1130,"United States",US-HI-009,Hawaii,Maui,"HI: Haleakala NP - Visitors' Center (lower)",20.7588,-156.2471,,Unknown,,Unspecified,,,,,,,,S31830366,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,3.0,1,committed,,"https://ebird.org/profile/NDIxODU1",455,640,"https://macaulaylibrary.org/asset/36381501","https://ebird.org/view/checklist/S31830366","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36368731,Photo,"Alectoris chukar",Chukar,,"Ben Bright",3/18/2010,2010,3,18,1400,"United States",US-HI-009,Hawaii,Maui,"Haleakalā National Park Visitor Center",20.7147,-156.2502,,Unknown,,Unspecified,,,,,,,,S18949645,,,,,,,,,"Alectoris chukar",chukar,Species,1202.0,,,2.0,1,committed,,"https://ebird.org/profile/NDQwNzMx",2448,3264,"https://macaulaylibrary.org/asset/36368731","https://ebird.org/view/checklist/S18949645","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36205431,Photo,"Alectoris chukar",Chukar,,"Nancy Overholtz",9/3/2016,2016,9,3,745,"United States",US-CA-027,California,Inyo,"Deep Springs College (NO ACCESS/COVID-19)",37.3734,-117.984,,Unknown,,Unspecified,,,,,,,,S31799526,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,2.6666666666666665,3,committed,,"https://ebird.org/profile/NDQ2MTU2",622,765,"https://macaulaylibrary.org/asset/36205431","https://ebird.org/view/checklist/S31799526","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
36100591,Photo,"Alectoris chukar",Chukar,,"Warren Leow",9/6/2016,2016,9,6,1915,"United States",US-UT-011,Utah,Davis,"Antelope Island SP--Visitor Center & Loop Rd.",41.0547,-112.2408,,Unknown,,Unspecified,,,,,,,,S31780371,,,,,,,,,"Alectoris chukar",chukar,Species,1214.0,,,3.6666666666666665,3,committed,,"https://ebird.org/profile/MjM0NjU1",1479,1972,"https://macaulaylibrary.org/asset/36100591","https://ebird.org/view/checklist/S31780371","https://ebird.org/species/chukar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chukar
